timestamp,stage,epoch,train_loss,val_loss
2026-04-24 03:17:42,sr,28,0.014161,0.009975,0.013402,0.028691,0.005868
2026-04-24 03:32:11,sr,29,0.014098,0.010142,0.013342,0.028588,0.005846
2026-04-24 03:46:36,sr,30,0.014028,0.008843,0.013274,0.028523,0.005828
2026-04-24 04:01:01,sr,31,0.013876,0.010682,0.013123,0.028394,0.005823
2026-04-24 04:15:28,sr,32,0.013886,0.009771,0.013135,0.028397,0.005806
2026-04-24 04:29:56,sr,33,0.013813,0.010921,0.013064,0.028234,0.005796
2026-04-24 04:44:25,sr,34,0.013756,0.009217,0.013009,0.028229,0.005772
2026-04-24 04:58:53,sr,35,0.01365,0.00943,0.012905,0.028139,0.005759
2026-04-24 05:13:20,sr,36,0.013577,0.009314,0.012834,0.028069,0.005748
2026-04-24 05:27:46,sr,37,0.013534,0.011,0.012793,0.028013,0.005733
2026-04-24 05:42:14,sr,38,0.013494,0.009761,0.012754,0.027982,0.005726
2026-04-24 05:56:41,sr,39,0.013459,0.009263,0.012721,0.027924,0.005709
2026-04-24 06:11:12,sr,40,0.013398,0.00908,0.012661,0.027877,0.005698
2026-04-24 06:25:41,sr,41,0.01334,0.007702,0.012603,0.027782,0.005695
2026-04-24 06:39:59,sr,42,0.01328,0.008276,0.012546,0.02779,0.00567
2026-04-24 06:54:20,sr,43,0.013235,0.00831,0.012501,0.027765,0.005674
2026-04-24 07:08:39,sr,44,0.013229,0.00872,0.012495,0.027753,0.00567
2026-04-24 07:23:01,sr,45,0.013165,0.00886,0.012435,0.027702,0.005643
2026-04-24 07:37:22,sr,46,0.013128,0.007981,0.012398,0.027693,0.005643
2026-04-24 07:51:46,sr,47,0.0131,0.009204,0.012372,0.027612,0.005622
2026-04-24 08:06:07,sr,48,0.012988,0.008383,0.01226,0.027582,0.005621
2026-04-24 08:20:26,sr,49,0.012949,0.008283,0.012224,0.027478,0.005598
2026-04-24 08:34:45,sr,50,0.012895,0.008122,0.012171,0.027485,0.005596
2026-04-24 08:49:23,sr,51,0.012852,0.008139,0.012129,0.02745,0.005578
2026-04-24 09:04:00,sr,52,0.012866,0.008706,0.012145,0.027445,0.005573
2026-04-24 09:18:38,sr,53,0.012772,0.008617,0.01205,0.027422,0.00557
2026-04-24 09:33:15,sr,54,0.012752,0.008008,0.012031,0.027337,0.005572
2026-04-24 09:47:54,sr,55,0.012733,0.008391,0.012014,0.027329,0.005545
2026-04-24 10:02:33,sr,56,0.012696,0.007784,0.011978,0.027311,0.005544
2026-04-24 10:17:14,sr,57,0.012642,0.00805,0.011925,0.027249,0.005528
2026-04-24 10:31:59,sr,58,0.012614,0.007943,0.0119,0.027243,0.005509
2026-04-24 10:46:42,sr,59,0.01255,0.008159,0.011837,0.027186,0.005501
2026-04-24 11:01:24,sr,60,0.012503,0.007973,0.01179,0.027164,0.005508
2026-04-24 11:16:07,sr,61,0.012493,0.008615,0.011781,0.02712,0.005496
2026-04-24 11:30:47,sr,62,0.012434,0.00807,0.011722,0.027107,0.005492
2026-04-24 11:45:21,sr,63,0.012456,0.008475,0.011746,0.02709,0.005476
2026-04-24 11:59:52,sr,64,0.012425,0.008279,0.011716,0.027051,0.005468
2026-04-24 12:14:20,sr,65,0.012378,0.007636,0.01167,0.027017,0.005459
2026-04-24 12:28:51,sr,66,0.012351,0.008944,0.011645,0.027012,0.005437
2026-04-24 12:43:20,sr,67,0.01234,0.008169,0.011634,0.027002,0.005442
2026-04-24 12:57:50,sr,68,0.012306,0.007771,0.011601,0.026946,0.005434
2026-04-24 13:12:21,sr,69,0.012268,0.008033,0.011563,0.02695,0.005441
2026-04-24 13:26:50,sr,70,0.012244,0.007937,0.011542,0.026894,0.005408
2026-04-24 13:41:19,sr,71,0.012215,0.008025,0.011512,0.026912,0.005414
2026-04-24 15:57:33,sr,72,0.012065,0.009437,0.011509,0.026826,0.003949
2026-04-24 16:12:23,sr,73,0.01215,0.00897,0.01145,0.026825,0.005387
2026-04-24 16:27:13,sr,74,0.012156,0.007747,0.011457,0.026822,0.005383
2026-04-24 16:42:04,sr,75,0.012106,0.007856,0.011408,0.026781,0.005376
2026-04-24 16:56:50,sr,76,0.012069,0.007892,0.011372,0.026731,0.005373
2026-04-24 17:11:19,sr,77,0.012051,0.007467,0.011356,0.026717,0.005348
2026-04-24 17:25:50,sr,78,0.012051,0.007299,0.011355,0.026734,0.005361
2026-04-24 17:40:19,sr,79,0.011986,0.007835,0.011291,0.026677,0.005353
2026-04-24 17:54:47,sr,80,0.011963,0.007723,0.011269,0.026681,0.005343
2026-04-24 18:09:18,sr,81,0.011999,0.007293,0.011305,0.026668,0.005341
2026-04-24 18:23:47,sr,82,0.011933,0.007308,0.011241,0.026632,0.005319
2026-04-24 18:38:31,sr,83,0.01194,0.007636,0.011248,0.026623,0.005326
2026-04-24 18:53:24,sr,84,0.01189,0.00728,0.0112,0.026577,0.005312
2026-04-24 19:08:16,sr,85,0.011865,0.007464,0.011174,0.026588,0.005311
2026-04-24 19:23:09,sr,86,0.011851,0.007263,0.011161,0.026568,0.005305
2026-04-24 19:37:45,sr,87,0.011831,0.007562,0.011143,0.026536,0.005293
2026-04-24 19:52:03,sr,88,0.01181,0.007066,0.01112,0.026559,0.005301
2026-04-24 20:06:20,sr,89,0.011752,0.008173,0.011064,0.026472,0.005296
2026-04-24 20:20:39,sr,90,0.011782,0.007597,0.011096,0.026477,0.005273
2026-04-24 20:35:19,sr,91,0.011777,0.007505,0.01109,0.026484,0.005279
2026-04-24 20:50:12,sr,92,0.011715,0.007374,0.011031,0.026397,0.005255
2026-04-24 21:05:04,sr,93,0.011731,0.007008,0.011047,0.026467,0.005252
2026-04-24 21:19:57,sr,94,0.011643,0.007133,0.010961,0.026395,0.005238
2026-04-24 21:34:41,sr,95,0.011688,0.007607,0.011005,0.026394,0.005244
2026-04-24 21:49:34,sr,96,0.011648,0.007748,0.010967,0.026365,0.005228
2026-04-24 22:04:24,sr,97,0.011608,0.008144,0.010926,0.026396,0.005233
2026-04-24 22:19:15,sr,98,0.011629,0.007484,0.010948,0.026402,0.005226
2026-04-24 22:34:06,sr,99,0.011586,0.006952,0.010908,0.026321,0.005201
2026-04-24 22:48:58,sr,100,0.01162,0.006962,0.010941,0.02635,0.005213
2026-04-24 23:03:50,sr,101,0.011547,0.007508,0.010867,0.026355,0.005222
2026-04-24 23:18:42,sr,102,0.011539,0.006962,0.010861,0.026273,0.005198
2026-04-24 23:33:35,sr,103,0.011526,0.007688,0.01085,0.026315,0.005183
2026-04-24 23:48:26,sr,104,0.011462,0.007803,0.010786,0.026255,0.005186
2026-04-25 00:03:18,sr,105,0.011499,0.00728,0.010824,0.026275,0.005167
2026-04-25 00:18:08,sr,106,0.011483,0.006987,0.010808,0.026291,0.005173
2026-04-25 00:32:49,sr,107,0.011463,0.007186,0.010789,0.026245,0.005165
2026-04-25 00:47:38,sr,108,0.011437,0.007677,0.010764,0.02622,0.005161
2026-04-25 01:02:34,sr,109,0.011404,0.007182,0.01073,0.026202,0.005171
2026-04-25 01:17:28,sr,110,0.011388,0.00747,0.010717,0.026195,0.005142
2026-04-25 01:32:23,sr,111,0.011422,0.007493,0.01075,0.026179,0.00514
2026-04-25 01:47:18,sr,112,0.011373,0.006817,0.010703,0.026156,0.005135
2026-04-25 02:02:14,sr,113,0.011356,0.007356,0.010688,0.026136,0.005111
2026-04-25 02:17:04,sr,114,0.011337,0.007559,0.01067,0.026103,0.005107
2026-04-25 02:31:56,sr,115,0.011329,0.006798,0.010661,0.02614,0.005107
2026-04-25 02:46:49,sr,116,0.011321,0.006876,0.010655,0.026081,0.0051
2026-04-25 03:01:42,sr,117,0.011314,0.007277,0.010647,0.026143,0.005103
2026-04-25 03:16:32,sr,118,0.011286,0.006981,0.010621,0.026111,0.005081
2026-04-25 03:31:25,sr,119,0.011251,0.007555,0.010586,0.026123,0.005076
2026-04-25 03:46:18,sr,120,0.011251,0.007195,0.010588,0.026068,0.005071
2026-04-25 04:01:11,sr,121,0.011205,0.006542,0.010542,0.026012,0.005068
2026-04-25 04:16:01,sr,122,0.011201,0.007055,0.010539,0.026054,0.005064
2026-04-25 04:30:55,sr,123,0.011195,0.006537,0.010532,0.026026,0.005068
2026-04-25 04:45:48,sr,124,0.011195,0.006758,0.010533,0.02603,0.005054
2026-04-25 05:00:41,sr,125,0.011159,0.007675,0.010498,0.026024,0.005039
2026-04-25 05:15:31,sr,126,0.011171,0.006694,0.01051,0.026007,0.005053
2026-04-25 05:30:00,sr,127,0.011152,0.007031,0.010492,0.025997,0.005042
2026-04-25 05:44:30,sr,128,0.011138,0.007673,0.010479,0.025983,0.005029
2026-04-25 05:59:00,sr,129,0.011116,0.007237,0.010457,0.025988,0.00503
2026-04-25 06:13:28,sr,130,0.011107,0.007186,0.01045,0.025954,0.005012
2026-04-25 06:27:56,sr,131,0.01108,0.006756,0.010423,0.025954,0.005016
2026-04-25 06:42:22,sr,132,0.011052,0.006927,0.010395,0.025893,0.005008
2026-04-25 06:56:49,sr,133,0.011068,0.006729,0.010411,0.02592,0.005008
2026-04-25 07:11:17,sr,134,0.01105,0.007234,0.010393,0.02591,0.005015
2026-04-25 07:25:44,sr,135,0.011063,0.006885,0.010407,0.025952,0.004996
2026-04-25 07:40:10,sr,136,0.011031,0.006858,0.010377,0.025909,0.004987
2026-04-25 07:54:40,sr,137,0.011018,0.006596,0.010366,0.025868,0.004974
2026-04-25 08:09:08,sr,138,0.010979,0.006874,0.010326,0.025864,0.004985
2026-04-25 08:23:35,sr,139,0.010999,0.007179,0.010347,0.025832,0.004972
2026-04-25 08:38:03,sr,140,0.010975,0.006607,0.010323,0.025905,0.004964
2026-04-25 08:52:34,sr,141,0.010968,0.006575,0.010317,0.025819,0.004965
2026-04-25 09:07:05,sr,142,0.01092,0.006996,0.01027,0.025812,0.004945
2026-04-25 09:21:35,sr,143,0.010912,0.007386,0.010261,0.025871,0.004957
2026-04-25 09:36:02,sr,144,0.010882,0.007117,0.010232,0.02579,0.004946
2026-04-25 09:50:29,sr,145,0.010925,0.007453,0.010275,0.025845,0.004944
2026-04-25 10:04:56,sr,146,0.010927,0.006717,0.010278,0.025827,0.004935
2026-04-25 10:19:23,sr,147,0.010885,0.007047,0.010236,0.025851,0.00494
2026-04-25 10:33:52,sr,148,0.010913,0.006734,0.010264,0.025827,0.004939
2026-04-25 10:48:19,sr,149,0.010888,0.006632,0.010241,0.025797,0.004922
2026-04-25 11:02:49,sr,150,0.010872,0.00669,0.010225,0.025821,0.004926
2026-04-28 03:15:28,sr,151,0.010712,0.007137,0.010199,0.025753,0.003583
2026-04-28 03:30:00,sr,152,0.010821,0.00686,0.010177,0.02578,0.004898
2026-04-28 03:44:41,sr,153,0.010828,0.007074,0.010185,0.025798,0.00488
2026-04-28 03:59:21,sr,154,0.010761,0.006895,0.010117,0.025778,0.004891
2026-04-28 04:13:57,sr,155,0.010825,0.006913,0.010182,0.025749,0.004885
2026-04-28 04:28:35,sr,156,0.010773,0.007102,0.01013,0.025722,0.004885
2026-04-28 04:43:13,sr,157,0.01079,0.007026,0.010145,0.02575,0.004905
2026-04-28 04:57:53,sr,158,0.010774,0.006465,0.010129,0.025734,0.004897
2026-04-28 05:12:28,sr,159,0.01081,0.006762,0.010167,0.025789,0.004883
2026-04-28 05:27:06,sr,160,0.010789,0.007182,0.010147,0.025706,0.004881
2026-04-28 05:41:42,sr,161,0.010761,0.006915,0.010119,0.025699,0.004878
2026-04-28 05:56:18,sr,162,0.01073,0.006609,0.010089,0.025707,0.004874
2026-04-28 06:10:53,sr,163,0.010764,0.006685,0.010123,0.025745,0.004862
2026-04-28 06:25:27,sr,164,0.01068,0.006821,0.01004,0.025675,0.004859
2026-04-28 06:39:53,sr,165,0.010714,0.006507,0.010075,0.025684,0.004856
2026-04-28 06:54:29,sr,166,0.0107,0.006949,0.010059,0.025698,0.004864
2026-04-28 07:09:06,sr,167,0.010685,0.006664,0.010046,0.025706,0.004847
2026-04-28 07:23:41,sr,168,0.010731,0.006873,0.010091,0.025697,0.004855
2026-04-28 07:38:17,sr,169,0.010664,0.006795,0.010026,0.025668,0.004836
2026-04-28 07:52:46,sr,170,0.010705,0.006834,0.010066,0.02568,0.00485
2026-04-28 08:07:21,sr,171,0.010684,0.00668,0.010044,0.025701,0.004858
2026-04-28 08:21:58,sr,172,0.010694,0.006779,0.010056,0.02568,0.004838
2026-04-28 08:36:38,sr,173,0.010649,0.007038,0.010012,0.025652,0.004823
2026-04-28 08:51:16,sr,174,0.01064,0.006709,0.010003,0.025616,0.004834
2026-04-28 09:05:52,sr,175,0.010676,0.006658,0.010039,0.025674,0.004831
2026-04-28 09:20:32,sr,176,0.010673,0.007025,0.010036,0.025647,0.004835
2026-04-28 09:35:10,sr,177,0.010668,0.006784,0.010032,0.025655,0.004822
2026-04-28 09:49:47,sr,178,0.010633,0.006706,0.009997,0.025655,0.00482
2026-04-28 10:04:27,sr,179,0.010644,0.006767,0.010009,0.025674,0.004815
2026-04-28 10:19:05,sr,180,0.010635,0.006833,0.01,0.025648,0.004818
2026-04-28 10:33:45,sr,181,0.010623,0.006708,0.009988,0.025653,0.004814
2026-04-28 10:48:23,sr,182,0.01066,0.006799,0.010023,0.025682,0.004822
2026-04-28 11:03:00,sr,183,0.010622,0.006635,0.009987,0.025648,0.004809
2026-04-28 11:17:38,sr,184,0.01058,0.006675,0.009945,0.025675,0.004804
2026-04-28 11:32:21,sr,185,0.010571,0.006693,0.009937,0.025628,0.004805
2026-04-28 11:47:01,sr,186,0.010629,0.006577,0.009995,0.025617,0.004804
2026-04-28 12:01:37,sr,187,0.010583,0.006742,0.009949,0.025675,0.004799
2026-04-28 12:16:17,sr,188,0.010605,0.006672,0.009971,0.025626,0.004797
2026-04-28 12:30:57,sr,189,0.010606,0.006807,0.009972,0.025621,0.004797
2026-04-28 12:45:33,sr,190,0.01059,0.006776,0.009956,0.025637,0.004797
2026-04-28 13:00:10,sr,191,0.010588,0.006846,0.009955,0.025613,0.004791
2026-04-28 13:14:53,sr,192,0.010605,0.006659,0.009972,0.025625,0.004789
2026-04-28 13:29:30,sr,193,0.010588,0.00679,0.009955,0.025611,0.004795
2026-04-28 13:44:44,sr,194,0.010596,0.006701,0.009962,0.025647,0.004799
2026-04-28 13:59:22,sr,195,0.01058,0.00671,0.009948,0.02563,0.00478
2026-04-28 14:14:02,sr,196,0.010581,0.006692,0.009948,0.025608,0.004801
2026-04-28 14:28:51,sr,197,0.010555,0.006705,0.009923,0.025604,0.004787
2026-04-28 14:43:28,sr,198,0.010569,0.00679,0.009937,0.02563,0.004783
2026-04-28 14:58:06,sr,199,0.010581,0.006736,0.009949,0.025605,0.004784
2026-04-28 15:12:46,sr,200,0.010568,0.006605,0.009936,0.025617,0.004791
